"game_id","date","opponent","location","team_score","opp_score","record","team","gei"
"401087306",2018-12-31,"Centenary NJ","H",98,48,"8-7 (0-0)","UMBC",1.4235776290327
"401086611",2019-01-05,"Maine","H",61,52,"9-7 (1-0)","UMBC",5.46663390571582
"401086570",2019-01-09,"Hartford","A",64,66,"9-8 (1-1)","UMBC",5.77693822945759
"401082853",2018-11-06,"Wofford","A",78,67,"1-0 (0-0)","UNC",2.88319784799983
"401082855",2018-11-12,"Stanford","H",90,72,"3-0 (0-0)","UNC",0.52105136683934
"401082856",2018-11-16,"Tennessee Tech","H",108,58,"4-0 (0-0)","UNC",0.459388878618827
"401082857",2018-11-19,"St. Francis PA","H",101,76,"5-0 (0-0)","UNC",0.819134222428919
"401100455",2018-11-23,"UCLA","N",94,78,"6-1 (0-0)","UNC",6.37763191417609
"401082451",2018-11-28,"Michigan","A",67,84,"6-2 (0-0)","UNC",3.48095145508238
"401082859",2018-12-05,"UNC Wilmington","H",97,69,"7-2 (0-0)","UNC",0.898550167475487
"401083650",2018-12-15,"Gonzaga","H",103,90,"8-2 (0-0)","UNC",2.92802076499032
"401082860",2018-12-22,"Kentucky","N",72,80,"8-3 (0-0)","UNC",5.57752452082705
"401082862",2019-01-02,"Harvard","H",77,57,"10-3 (0-0)","UNC",1.21446052955629
"401082812",2019-01-05,"Pittsburgh","A",85,60,"11-3 (1-0)","UNC",1.08611536486155
"401082849",2019-01-08,"NC State","A",90,82,"12-3 (2-0)","UNC",7.24264068628965
"401082839",2018-11-13,"NC State","A",49,100,"1-1 (0-0)","UNC Asheville",0.344839906744787
"401088219",2018-11-16,"Northern Kentucky","A",50,77,"1-2 (0-0)","UNC Asheville",0.570162882523176
"401085952",2018-11-18,"Manhattan","N",38,54,"1-4 (0-0)","UNC Asheville",3.102462432661
"401088241",2018-12-01,"UT Martin","A",70,87,"1-6 (0-0)","UNC Asheville",2.33855294201488
"401088259",2018-12-15,"Wofford","A",49,92,"1-9 (0-0)","UNC Asheville",0.42840602077636
"401086802",2018-12-18,"Stetson","A",74,80,"1-10 (0-0)","UNC Asheville",7.5158716115624
"401088268",2018-12-21,"Milligan","H",86,76,"2-10 (0-0)","UNC Asheville",6.41703587482106
"401088270",2018-12-29,"Fayetteville State","H",63,80,"2-11 (0-0)","UNC Asheville",4.32485807334642
"401082928",2018-12-31,"Vanderbilt","A",59,90,"2-12 (0-0)","UNC Asheville",1.77264579717656
"401088281",2019-01-05,"Winthrop","H",65,80,"2-13 (0-1)","UNC Asheville",6.64940249307998
"401088285",2019-01-10,"Longwood","A",62,67,"2-14 (0-2)","UNC Asheville",4.94670815130012
"401082859",2018-12-05,"North Carolina","A",69,97,"4-6 (0-0)","UNC Wilmington",0.898550167475487
"401084030",2018-12-15,"Furman","A",50,93,"4-7 (0-0)","UNC Wilmington",0.981544216701974
"401084031",2018-12-19,"Georgia State","A",71,86,"4-8 (0-0)","UNC Wilmington",0.802525822083822
"401084032",2018-12-21,"Mercer","A",73,77,"4-9 (0-0)","UNC Wilmington",6.63422518207908
"401083973",2019-01-03,"James Madison","A",86,83,"5-10 (1-1)","UNC Wilmington",9.99077637206605
"401084033",2019-01-05,"Towson","A",67,61,"6-10 (2-1)","UNC Wilmington",5.05269977352933
"401083923",2019-01-10,"Delaware","H",69,82,"6-11 (2-2)","UNC Wilmington",4.08287401552919
"401088898",2018-11-06,"North Carolina A&T","A",74,66,"1-0 (0-0)","UNCG",2.72676380456378
"401083105",2018-11-09,"LSU","A",91,97,"1-1 (0-0)","UNCG",2.21423711172488
"401088899",2018-11-16,"Johnson & Wales NC","H",105,57,"3-1 (0-0)","UNCG",2.6628565913688
"401088588",2018-11-19,"Prairie View A&M","H",74,66,"4-1 (0-0)","UNCG",7.04095235824857
"401083912",2018-11-23,"Delaware","A",84,65,"5-1 (0-0)","UNCG",2.58608380700227
"401088900",2018-11-27,"Greensboro","H",111,33,"7-1 (0-0)","UNCG",1.56205098530205
"401083129",2018-12-01,"Kentucky","A",61,78,"7-2 (0-0)","UNCG",4.23018567145799
"401088263",2018-12-18,"Radford","H",65,58,"11-2 (0-0)","UNCG",5.26407436592203
"401088801",2018-12-22,"Samford","A",83,75,"12-2 (1-0)","UNCG",9.43832745992939
"401088820",2019-01-05,"VMI","A",71,68,"14-2 (3-0)","UNCG",8.62381056410133
"401088843",2019-01-10,"Wofford","H",43,72,"14-3 (3-1)","UNCG",1.79313267009429
"401089718",2018-11-06,"Rivier","H",108,54,"1-0 (0-0)","UNH",1.05899220617749
"401086330",2018-11-09,"UMass","A",75,104,"1-1 (0-0)","UNH",1.64825077638444
"401086641",2018-11-12,"Mount St. Vincent","H",100,61,"2-1 (0-0)","UNH",2.71300012343128
"401085754",2018-11-20,"Quinnipiac","H",63,69,"2-3 (0-0)","UNH",3.41118863840449
"401084616",2018-11-24,"UConn","A",66,91,"2-4 (0-0)","UNH",0.552460106416552
"401083329",2018-12-04,"Seton Hall","A",57,77,"2-7 (0-0)","UNH",0.743111531398951
"401085997",2018-12-09,"Niagara","A",67,71,"2-8 (0-0)","UNH",5.3285222632366
"401085980",2018-12-19,"Marist","H",49,58,"2-9 (0-0)","UNH",1.57415402778168
"401086634",2019-01-09,"UMass Lowell","H",68,64,"3-12 (1-1)","UNH",8.65494574922455
"401089502",2018-11-10,"Loyola Marymount","H",50,61,"0-1 (0-0)","UNLV",3.9423448813954
"401087814",2018-11-13,"UC Riverside","H",72,51,"1-1 (0-0)","UNLV",1.31508959361014
"401089943",2018-11-16,"Oakland","H",74,61,"2-1 (0-0)","UNLV",1.12817664322829
"401083655",2018-11-20,"Pacific","H",96,70,"3-1 (0-0)","UNLV",1.62680420806455
"401086831",2018-11-23,"Southern Utah","H",76,71,"4-1 (0-0)","UNLV",3.74226759879238
"401089227",2018-11-28,"Valparaiso","H",64,72,"4-2 (0-0)","UNLV",4.20077864456343
"401082340",2018-12-08,"Illinois","A",74,77,"4-4 (0-0)","UNLV",2.76417347515168
"401087254",2018-12-22,"Hawai'i","A",73,59,"6-4 (0-0)","UNLV",4.1323605868949
"401096882",2018-12-23,"Indiana State","N",79,84,"6-5 (0-0)","UNLV",8.88482414974006
"401089993",2019-01-05,"Wyoming","H",68,56,"8-6 (2-0)","UNLV",2.67854921599897
"401090002",2019-01-08,"New Mexico","A",80,69,"9-6 (3-0)","UNLV",6.31407444752541
"401086339",2018-11-16,"Harvard","H",76,74,"2-1 (0-0)","URI",9.25685970415321
"401086340",2018-11-24,"Stony Brook","H",58,68,"2-2 (0-0)","URI",4.52698513955679
"401083313",2018-12-01,"Providence","A",50,59,"3-3 (0-0)","URI",1.70551320142671
"401086342",2018-12-08,"Holy Cross","A",79,63,"4-3 (0-0)","URI",4.45975907664804
"401083459",2018-12-16,"West Virginia","N",83,70,"5-3 (0-0)","URI",4.75312465142165
"401107115",2018-12-25,"Hawai'i","A",60,68,"6-5 (0-0)","URI",6.11423578953237
"401086344",2018-12-30,"Middle Tennessee","H",72,60,"7-5 (0-0)","URI",3.0870582595816
"401085707",2019-01-06,"Saint Louis","A",53,60,"7-6 (0-1)","URI",4.43471812778357
"401085663",2019-01-09,"Richmond","A",78,67,"8-6 (1-1)","URI",3.22235584588532
"401082919",2018-11-11,"Vanderbilt","H",78,82,"1-1 (0-0)","USC",9.35198687276663
"401086796",2018-11-14,"Stetson","H",95,59,"2-1 (0-0)","USC",0.395421929660675
"401083477",2018-11-19,"Texas Tech","N",63,78,"2-2 (0-0)","USC",5.38714375575782
"401096971",2018-11-20,"Missouri State","N",99,80,"3-2 (0-0)","USC",1.55107303782057
"401087162",2018-11-28,"Long Beach State","H",75,65,"5-2 (0-0)","USC",2.67258346598862
"401087163",2018-12-01,"Nevada","H",61,73,"5-3 (0-0)","USC",3.96589518464802
"401083516",2018-12-07,"TCU","N",61,96,"5-4 (0-0)","USC",2.09882650647096
"401083543",2018-12-15,"Oklahoma","A",70,81,"5-5 (0-0)","USC",2.05607778286405
"401083774",2018-12-18,"Santa Clara","A",92,102,"5-6 (0-0)","USC",10.4751052200249
"401086869",2018-12-21,"Southern Utah","H",91,49,"6-6 (0-0)","USC",0.751060966765031
"401087164",2018-12-30,"UC Davis","H",73,55,"7-6 (0-0)","USC",2.87119093876825
"401087140",2019-01-06,"Stanford","H",77,66,"9-6 (2-0)","USC",3.42955802766068
"401087126",2019-01-10,"Oregon State","A",74,79,"9-7 (2-1)","USC",7.96076445188523
"401083021",2018-11-06,"South Carolina","A",52,65,"0-1 (0-0)","USC Upstate",1.18201407471722
"401087440",2018-12-01,"Western Michigan","A",71,66,"2-6 (0-0)","USC Upstate",5.79179261062941
"401088250",2018-12-08,"Furman","H",60,74,"2-8 (0-0)","USC Upstate",3.07773525518244
"401088260",2018-12-15,"South Carolina State","H",88,84,"3-8 (0-0)","USC Upstate",5.91788858550569
"401088265",2018-12-19,"Truett-McConnell","H",85,54,"4-8 (0-0)","USC Upstate",2.27054030689804
"401082846",2018-12-22,"NC State","A",71,98,"4-9 (0-0)","USC Upstate",0.659003067084898
"401082906",2019-01-02,"Georgia Tech","A",63,79,"5-10 (0-0)","USC Upstate",1.72779199070665
"401088280",2019-01-05,"Presbyterian","A",61,64,"5-11 (0-1)","USC Upstate",2.24698969658854
"401088286",2019-01-10,"Radford","H",72,79,"5-12 (0-2)","USC Upstate",4.66313566508009
"401084679",2018-11-16,"Ohio","N",73,46,"3-0 (0-0)","USF",2.58745276704871
"401083271",2018-11-18,"Georgetown","N",73,76,"3-1 (0-0)","USF",7.97793282805156
"401084690",2018-11-21,"Florida A&M","H",69,59,"4-1 (0-0)","USF",1.65358209404575
"401084693",2018-11-24,"The Citadel","H",81,84,"4-2 (0-0)","USF",9.55243605654452
"401084700",2018-11-28,"Stetson","H",75,71,"5-2 (0-0)","USF",2.9705723887023
"401084730",2018-12-18,"Florida International","A",83,44,"8-2 (0-0)","USF",3.3893779559638
"401084621",2019-01-02,"UConn","H",78,75,"11-2 (1-0)","USF",5.13235196021578
"401084754",2019-01-05,"Tulsa","A",48,66,"11-3 (1-1)","USF",5.78723683173283
"401084758",2019-01-09,"Tulane","H",NA,NA,"12-3 (2-1)","USF",0.959944040457089
"401087311",2018-11-18,"UC Davis","H",68,59,"3-1 (0-0)","UT Arlington",3.85625983389291
"401082366",2018-11-20,"Indiana","A",64,78,"3-2 (0-0)","UT Arlington",1.29413554584261
"401084698",2018-11-27,"Tulsa","A",58,72,"3-4 (0-0)","UT Arlington",3.18627779365753
"401086114",2018-12-01,"UT Rio Grande Valley","H",65,76,"3-5 (0-0)","UT Arlington",7.26268392787205
"401083049",2018-12-04,"Missouri","A",45,65,"3-6 (0-0)","UT Arlington",0.828779357629567
"401083632",2018-12-18,"Gonzaga","A",55,89,"3-8 (0-0)","UT Arlington",0.459641091466615
"401083500",2018-12-28,"Texas","A",56,76,"4-9 (0-0)","UT Arlington",0.889109093431921
"401087942",2019-01-03,"Georgia State","H",58,63,"4-10 (0-1)","UT Arlington",3.81782134583084
"401087943",2019-01-05,"Georgia Southern","H",64,77,"4-11 (0-2)","UT Arlington",4.69834982624528
"401088555",2018-11-10,"Western Kentucky","A",71,86,"1-1 (0-0)","UT Martin",1.76123691521358
"401088891",2018-11-16,"Mercer","A",60,77,"1-2 (0-0)","UT Martin",3.00354762605537
"401090238",2018-11-21,"Western Illinois","H",92,90,"2-2 (0-0)","UT Martin",7.81996140418224
"401088241",2018-12-01,"UNC Asheville","H",87,70,"3-2 (0-0)","UT Martin",2.33855294201488
"401084713",2018-12-05,"Tulane","A",74,87,"3-3 (0-0)","UT Martin",2.87893947800857
"401090239",2018-12-15,"Brescia","H",108,79,"4-4 (0-0)","UT Martin",3.86155174221857
"401089663",2018-12-22,"Fresno State","A",53,93,"5-5 (0-0)","UT Martin",0.758561847268502
"401090205",2019-01-05,"Se Missouri St","A",69,74,"5-8 (0-2)","UT Martin",6.83858124830062
"401090153",2019-01-10,"Murray State","H",77,98,"5-9 (0-3)","UT Martin",2.57378648284306
"401083538",2018-11-09,"Oklahoma","H",76,91,"1-1 (0-0)","UT Rio Grande",1.31704077223608
"401086084",2018-11-14,"Prairie View A&M","H",70,57,"3-1 (0-0)","UT Rio Grande",4.33487938080239
"401082898",2018-11-21,"Georgia Tech","A",44,72,"3-3 (0-0)","UT Rio Grande",0.415448892807248
"401086096",2018-11-23,"Lamar","H",77,75,"4-3 (0-0)","UT Rio Grande",8.58773900682371
"401086103",2018-11-26,"Texas A&M-CC","H",68,59,"5-3 (0-0)","UT Rio Grande",4.17750721226172
"401084701",2018-11-28,"Houston","A",53,58,"5-4 (0-0)","UT Rio Grande",4.73278925631135
"401086114",2018-12-01,"UT Arlington","A",76,65,"6-4 (0-0)","UT Rio Grande",7.26268392787205
"401086121",2018-12-05,"North Dakota","H",70,56,"7-4 (0-0)","UT Rio Grande",1.61765044004009
"401086135",2018-12-15,"Texas State","H",68,77,"7-5 (0-0)","UT Rio Grande",4.05243834660138
"401086139",2018-12-18,"Rice","H",67,75,"7-6 (0-0)","UT Rio Grande",4.72245518792083
"401086149",2018-12-22,"McNeese","H",68,64,"8-6 (0-0)","UT Rio Grande",5.67261748986577
"401083483",2018-12-28,"Texas Tech","A",46,71,"8-7 (0-0)","UT Rio Grande",1.05260051397456
"401086158",2019-01-03,"UC Irvine","A",74,85,"8-8 (0-0)","UT Rio Grande",0.615619479501957
"401086604",2018-11-08,"Maine","H",75,61,"1-0 (0-0)","Utah",0.788959527344227
"401087169",2018-11-15,"Mississippi Valley State","H",98,63,"2-1 (0-0)","Utah",0.583311438518512
"401087170",2018-11-22,"Hawai'i","N",79,90,"2-2 (0-0)","Utah",3.37201742055306
"401096875",2018-11-23,"Grand Canyon","N",75,66,"3-2 (0-0)","Utah",4.1238973695343
"401096878",2018-11-25,"Northwestern","N",57,79,"3-3 (0-0)","Utah",3.22439007636245
"401084708",2018-12-01,"Tulsa","H",69,64,"4-3 (0-0)","Utah",2.34723649639755
"401083131",2018-12-15,"Kentucky","A",61,88,"4-5 (0-0)","Utah",1.22526796490876
"401087171",2018-12-17,"Florida A&M","H",93,64,"5-5 (0-0)","Utah",0.659392670784374
"401086867",2018-12-21,"Northern Arizona","H",76,62,"6-5 (0-0)","Utah",1.34058146264244
"401087172",2018-12-29,"Nevada","H",71,86,"6-6 (0-0)","Utah",3.58590322406276
"401087173",2019-01-10,"Washington","H",53,69,"7-8 (1-2)","Utah",3.32779326184259
"401086807",2018-11-06,"Montana State","A",101,71,"1-0 (0-0)","Utah State",2.16676268563459
"401086563",2018-11-09,"Hartford","H",100,73,"2-0 (0-0)","Utah State",0.918322297059391
"401089553",2018-11-13,"Mississippi Valley State","H",94,59,"3-0 (0-0)","Utah State",0.401279736853254
"401086086",2018-11-16,"Utah Valley","H",65,46,"4-0 (0-0)","Utah State",1.80653057899323
"401089224",2018-11-28,"Northern Iowa","H",71,52,"6-1 (0-0)","Utah State",1.443149984228
"401087807",2018-12-01,"UC Irvine","A",89,65,"7-1 (0-0)","Utah State",3.02558842564427
"401086853",2018-12-08,"Weber State","N",76,67,"8-2 (0-0)","Utah State",1.12803682616973
"401084734",2018-12-20,"Houston","A",50,60,"9-3 (0-0)","Utah State",4.89227364522004
"401090008",2018-12-28,"Eastern Oregon","H",84,57,"10-3 (0-0)","Utah State",2.39204182924924
"401089695",2019-01-02,"Nevada","A",49,72,"10-4 (0-1)","Utah State",1.31014866646197
"401089665",2019-01-09,"Fresno State","H",77,78,"11-5 (1-2)","Utah State",5.47830530490204
"401083726",2018-11-11,"Saint Mary's","A",63,92,"1-2 (0-0)","Utah Valley",0.685278442918751
"401086086",2018-11-16,"Utah State","A",46,65,"1-3 (0-0)","Utah Valley",1.80653057899323
"401090413",2018-11-19,"Hartford","N",72,65,"2-3 (0-0)","Utah Valley",5.29608534126576
"401100195",2018-11-21,"Long Beach State","N",87,72,"3-3 (0-0)","Utah Valley",3.60856406939624
"401086125",2018-12-08,"Northern Arizona","A",98,78,"7-4 (0-0)","Utah Valley",3.62381193693282
"401086136",2018-12-15,"Weber State","A",75,63,"8-4 (0-0)","Utah Valley",3.31833031502219
"401086143",2018-12-19,"Idaho State","H",88,77,"9-4 (0-0)","Utah Valley",2.97600378847101
"401086150",2018-12-22,"Sam Houston State","H",85,79,"10-4 (0-0)","Utah Valley",4.94983718928481
"401086152",2018-12-29,"Fresno State","A",64,60,"11-4 (0-0)","Utah Valley",6.87303337498922
"401086157",2019-01-03,"Grand Canyon","A",60,71,"11-5 (0-1)","Utah Valley",4.30061697756994
"401090292",2018-11-06,"Texas Permian Basin","H",90,63,"1-0 (0-0)","UTEP",4.90248327656238
"401090293",2018-11-19,"Eastern New Mexico","H",66,59,"2-2 (0-0)","UTEP",6.60124524672533
"401090037",2018-11-24,"New Mexico","A",78,84,"2-3 (0-0)","UTEP",6.08306992182441
"401086107",2018-11-28,"New Mexico State","H",58,62,"2-4 (0-0)","UTEP",4.44672872198531
"401089386",2018-12-01,"Northwestern State","H",77,47,"3-4 (0-0)","UTEP",0.883947806770833
"401083250",2018-12-04,"Marquette","A",69,76,"3-5 (0-0)","UTEP",1.29930524620877
"401087817",2018-12-16,"UC Riverside","H",68,56,"4-5 (0-0)","UTEP",4.9675458233094
"401090294",2018-12-21,"Norfolk State","H",62,75,"4-6 (0-0)","UTEP",5.10430269279529
"401107013",2018-12-22,"Wyoming","H",76,65,"5-6 (0-0)","UTEP",2.77642523288633
"401090295",2019-01-03,"UTSA","A",60,75,"5-7 (0-1)","UTEP",1.59021156864837
"401090296",2019-01-05,"UTSA","H",63,67,"5-8 (0-2)","UTEP",5.9447269875186
"401090297",2019-01-10,"North Texas","H",51,58,"5-9 (0-3)","UTEP",4.86446307621442
"401090313",2018-11-07,"St. Edward's","H",76,77,"0-1 (0-0)","UTSA",9.6335199835028
"401083539",2018-11-12,"Oklahoma","H",67,87,"0-2 (0-0)","UTSA",3.58287262231008
"401083527",2018-11-14,"Oklahoma State","A",60,82,"0-3 (0-0)","UTSA",1.96230660398133
"401087806",2018-11-19,"UC Irvine","N",56,65,"0-4 (0-0)","UTSA",4.19377800143511
"401100174",2018-11-20,"South Dakota State","N",79,99,"0-5 (0-0)","UTSA",3.12861087257297
"401100213",2018-11-21,"Florida Gulf Coast","N",76,65,"1-5 (0-0)","UTSA",4.56330600540953
"401089635",2018-11-26,"Houston Baptist","A",86,82,"2-5 (0-0)","UTSA",7.55150661157225
"401087903",2018-12-01,"Texas State","H",68,69,"2-6 (0-0)","UTSA",10.5219075166973
"401090314",2018-12-08,"Mid-America Christian","H",104,74,"3-6 (0-0)","UTSA",3.09953441052126
"401090315",2018-12-17,"Bethany College","H",101,77,"4-7 (0-0)","UTSA",3.14719390804943
"401090316",2018-12-29,"SE Oklahoma State","H",70,67,"6-7 (0-0)","UTSA",7.91350799631748
"401090295",2019-01-03,"UTEP","H",75,60,"7-7 (1-0)","UTSA",1.59021156864837
"401090296",2019-01-05,"UTEP","A",67,63,"8-7 (2-0)","UTSA",5.9447269875186
"401090317",2019-01-10,"Rice","H",95,79,"9-7 (3-0)","UTSA",1.98214091975688
"401082763",2018-11-11,"George Washington","H",76,57,"2-0 (0-0)","UVA",0.325611972426007
"401082765",2018-11-21,"Middle Tennessee","N",74,52,"4-0 (0-0)","UVA",0.593909163513067
"401096935",2018-11-23,"Wisconsin","N",53,46,"6-0 (0-0)","UVA",2.99226040310431
"401082424",2018-11-28,"Maryland","A",76,71,"7-0 (0-0)","UVA",3.47339479810545
"401082766",2018-12-03,"Morgan State","H",83,45,"8-0 (0-0)","UVA",0.367363137295411
"401082767",2018-12-09,"VCU","H",57,49,"9-0 (0-0)","UVA",3.65864522860544
"401082768",2018-12-19,"South Carolina","A",69,52,"10-0 (0-0)","UVA",1.63892550495959
"401082769",2018-12-22,"William & Mary","H",72,40,"11-0 (0-0)","UVA",0.586572249309779
"401082770",2018-12-31,"Marshall","H",100,64,"12-0 (0-0)","UVA",0.41801702956348
"401082704",2019-01-05,"Florida State","H",65,52,"13-0 (1-0)","UVA",1.23709319404864
"401088556",2018-11-15,"Western Kentucky","N",71,83,"1-1 (0-0)","Valparaiso",3.15322465530743
"401096894",2018-11-16,"Monmouth","N",64,53,"2-1 (0-0)","Valparaiso",2.43790803028033
"401096896",2018-11-18,"Wake Forest","N",63,69,"2-2 (0-0)","Valparaiso",6.83723947134065
"401089215",2018-11-21,"SIU-Edwardsville","H",75,70,"3-2 (0-0)","Valparaiso",7.71471302410518
"401089227",2018-11-28,"UNLV","A",72,64,"4-3 (0-0)","Valparaiso",4.20077864456343
"401087816",2018-12-02,"UC Riverside","H",82,73,"5-3 (0-0)","Valparaiso",1.4538113473875
"401088243",2018-12-04,"High Point","H",53,55,"5-4 (0-0)","Valparaiso",7.12731244211153
"401086315",2018-12-08,"George Washington","A",82,79,"6-4 (0-0)","Valparaiso",6.62993831276009
"401084857",2018-12-19,"Texas A&M","A",49,71,"6-6 (0-0)","Valparaiso",0.665426815914369
"401089716",2018-12-29,"Purdue Northwest","H",97,61,"7-6 (0-0)","Valparaiso",2.20115416781869
"401089256",2019-01-02,"Illinois State","H",58,56,"8-6 (1-0)","Valparaiso",7.30653044196756
"401089259",2019-01-05,"Missouri State","A",82,66,"9-6 (2-0)","Valparaiso",3.25690097171242
"401082918",2018-11-06,"Winthrop","H",92,79,"1-0 (0-0)","Vanderbilt",2.10091089559343
"401082919",2018-11-11,"USC","A",82,78,"2-0 (0-0)","Vanderbilt",9.35198687276663
"401082921",2018-11-19,"Liberty","H",79,70,"4-0 (0-0)","Vanderbilt",2.26678042458061
"401082922",2018-11-23,"Kent State","H",75,77,"4-1 (0-0)","Vanderbilt",8.49081613768809
"401082923",2018-11-27,"Savannah State","H",120,85,"5-1 (0-0)","Vanderbilt",0.482166386307205
"401082843",2018-12-01,"NC State","N",65,80,"5-2 (0-0)","Vanderbilt",3.0389855625571
"401082924",2018-12-05,"Middle Tennessee","H",79,51,"6-2 (0-0)","Vanderbilt",0.698378759884438
"401082926",2018-12-22,"Kansas State","A",58,69,"7-3 (0-0)","Vanderbilt",1.89819450931492
"401082927",2018-12-29,"Tennessee State","H",95,76,"8-3 (0-0)","Vanderbilt",2.08299496283059
"401082928",2018-12-31,"UNC Asheville","H",90,59,"9-3 (0-0)","Vanderbilt",1.77264579717656
"401082929",2019-01-05,"Ole Miss","H",71,81,"9-4 (0-1)","Vanderbilt",6.70849034566909
"401082930",2019-01-09,"Georgia","A",63,82,"9-5 (0-2)","Vanderbilt",4.94020967520378
"401084687",2018-11-19,"Temple","N",57,51,"4-0 (0-0)","VCU",7.18826060926716
"401096927",2018-11-20,"St. John's","N",86,87,"4-1 (0-0)","VCU",14.3442946340586
"401085738",2018-11-28,"Old Dominion","A",52,62,"5-2 (0-0)","VCU",6.11233520635396
"401083498",2018-12-05,"Texas","A",54,53,"7-2 (0-0)","VCU",5.60509357993937
"401082767",2018-12-09,"Virginia","A",49,57,"7-3 (0-0)","VCU",3.65864522860544
"401084738",2018-12-22,"Wichita State","H",70,54,"8-4 (0-0)","VCU",2.94343737897897
"401085741",2019-01-05,"Fordham","A",76,51,"10-4 (1-0)","VCU",0.85821723933945
"401083547",2018-11-12,"Kansas","A",68,84,"1-1 (0-0)","Vermont",2.14714035940287
"401082910",2018-11-16,"Louisville","A",78,86,"2-2 (0-0)","Vermont",2.51999494507548
"401086313",2018-11-28,"George Washington","A",69,53,"4-3 (0-0)","Vermont",4.22281432060521
"401085875",2018-11-30,"Towson","A",70,64,"5-3 (0-0)","Vermont",2.4266498002312
"401086303",2018-12-03,"George Mason","A",72,67,"6-3 (0-0)","Vermont",2.7190329930276
"401087314",2018-12-08,"Harvard","H",71,65,"7-3 (0-0)","Vermont",7.07376244503112
"401084059",2018-12-16,"Northeastern","H",75,70,"8-3 (0-0)","Vermont",3.51496423972577
"401085725",2018-12-18,"St. Bonaventure","H",83,76,"9-3 (0-0)","Vermont",9.87296344515392
"401086735",2018-12-21,"Lipscomb","A",66,91,"9-4 (0-0)","Vermont",1.65839168079587
"401086612",2019-01-09,"Maine","A",73,49,"12-4 (2-0)","Vermont",0.881981956686598
"401083350",2018-11-06,"Morgan State","H",100,77,"1-0 (0-0)","Villanova",0.81324226654866
"401083351",2018-11-10,"Quinnipiac","H",86,53,"2-0 (0-0)","Villanova",0.277209877407679
"401082448",2018-11-14,"Michigan","H",46,73,"2-1 (0-0)","Villanova",2.36943947594329
"401096909",2018-11-23,"Oklahoma State","N",77,58,"4-2 (0-0)","Villanova",1.37541214004149
"401096913",2018-11-25,"Florida State","N",66,60,"5-2 (0-0)","Villanova",7.06666270350212
"401083354",2018-12-01,"La Salle","A",85,78,"6-2 (0-0)","Villanova",5.79814515454521
"401083355",2018-12-05,"Temple","H",69,59,"7-2 (0-0)","Villanova",4.98763921432938
"401083356",2018-12-08,"Saint Joseph's","H",70,58,"8-2 (0-0)","Villanova",1.46027133152143
"401083357",2018-12-11,"Pennsylvania","A",75,78,"8-3 (0-0)","Villanova",8.36791289238476
"401083358",2018-12-15,"Kansas","A",71,74,"8-4 (0-0)","Villanova",4.62050277076751
"401083359",2018-12-22,"UConn","N",81,58,"9-4 (0-0)","Villanova",2.95546906251405
"401083318",2019-01-05,"Providence","A",65,59,"11-4 (2-0)","Villanova",1.76265102499856
"401083346",2019-01-08,"St. John's","H",76,71,"12-4 (3-0)","Villanova",8.17566037652319
"401096901",2018-11-16,"Northeastern","N",88,60,"3-0 (0-0)","Virginia Tech",1.82418724055392
"401096906",2018-11-18,"Purdue","N",89,83,"4-0 (0-0)","Virginia Tech",7.02715037141206
"401082742",2018-11-24,"St. Francis PA","H",75,37,"5-0 (0-0)","Virginia Tech",0.756400168517203
"401082568",2018-11-27,"Penn State","A",62,63,"5-1 (0-0)","Virginia Tech",8.44852100887531
"401082744",2018-12-05,"VMI","H",89,68,"7-1 (0-0)","Virginia Tech",0.511068387977355
"401082745",2018-12-09,"South Carolina State","H",81,44,"8-1 (0-0)","Virginia Tech",0.95270190602579
"401082746",2018-12-15,"Washington","N",73,61,"9-1 (0-0)","Virginia Tech",1.59240396647089
"401082747",2018-12-19,"North Carolina A&T","H",82,60,"10-1 (0-0)","Virginia Tech",0.860893000430139
"401082748",2018-12-28,"Maryland-Eastern Shore","H",85,40,"11-1 (0-0)","Virginia Tech",0.285207142270582
"401082749",2019-01-01,"Notre Dame","H",81,66,"12-1 (1-0)","Virginia Tech",2.01778313729022
"401082750",2019-01-09,"Georgia Tech","A",52,49,"14-1 (3-0)","Virginia Tech",4.65191344789744
"401082801",2018-11-09,"Pittsburgh","A",55,94,"1-1 (0-0)","VMI",0.495381346947136
"401083125",2018-11-18,"Kentucky","A",82,92,"3-2 (0-0)","VMI",1.35960117952621
"401086799",2018-11-23,"Stetson","A",87,79,"5-2 (0-0)","VMI",8.26855771312827
"401088239",2018-12-01,"Longwood","A",45,65,"5-4 (0-0)","VMI",2.3800243209425
"401082744",2018-12-05,"Virginia Tech","A",68,89,"5-5 (0-0)","VMI",0.511068387977355
"401088252",2018-12-12,"Presbyterian","A",70,103,"5-7 (0-1)","VMI",1.94547696210583
"401086774",2018-12-21,"North Alabama","H",89,68,"6-7 (0-1)","VMI",2.10383222103429
"401088802",2018-12-29,"Samford","A",68,96,"6-8 (0-2)","VMI",1.09799155648187
"401088820",2019-01-05,"UNC Greensboro","H",68,71,"6-9 (0-3)","VMI",8.62381056410133
"401088821",2019-01-10,"Furman","H",57,89,"6-10 (0-4)","VMI",1.1608184389608
"401088904",2018-11-07,"Wright State","A",73,96,"0-1 (0-0)","W Carolina",0.308366062268717
"401084675",2018-11-14,"SMU","A",65,98,"0-3 (0-0)","W Carolina",0.389036965961475
